id,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,Income_knn,Income_lr,Income_dt,Income_rf
12234,27,Private,171655,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,42,United-States,1,1,1,1
12236,36,Private,127306,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,47,United-States,1,1,1,1
12256,73,Private,92298,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,15,United-States,1,1,1,1
12257,27,Private,390657,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,United-States,1,1,1,1
12264,19,Private,307496,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,16,United-States,1,1,1,1
12280,24,Private,122234,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,20,,1,1,1,1
12285,29,Private,234447,Some-college,10,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,1,1,1,1
12297,28,Private,253814,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,35,United-States,1,1,1,1
12305,30,Private,149787,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,1,1,1,1
12310,22,Private,166371,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,1,1,1,1
12317,53,Private,158294,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,40,United-States,0,0,0,0
12318,17,Private,127366,11th,7,Never-married,Sales,Own-child,White,Female,0,0,8,United-States,1,1,1,1
12320,41,Private,168730,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,1,1,1,1
12323,30,Federal-gov,356689,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,30,Japan,1,1,1,1
12327,40,Private,202565,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,52,United-States,0,0,1,1
12328,38,State-gov,103925,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,2036,0,20,United-States,1,1,1,1
12342,22,Private,324445,HS-grad,9,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,1,1,1,1
12343,42,Private,155469,Assoc-acdm,12,Widowed,Tech-support,Unmarried,White,Female,0,0,24,United-States,1,1,1,1
12365,30,Self-emp-not-inc,117944,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,25,United-States,1,1,1,1
12367,29,Private,145592,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,Guatemala,1,1,1,1
12374,61,Private,107438,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,1651,40,United-States,1,1,1,1
12384,29,Private,192010,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,60,Poland,1,1,1,1
12388,18,Private,36882,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,1,1,1,1
12389,39,Private,203180,Some-college,10,Divorced,Farming-fishing,Unmarried,White,Female,0,0,45,United-States,1,1,1,1
12390,34,Private,183811,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,1,1,1,1
12395,68,Private,224019,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,30,United-States,1,1,1,1
12396,35,Private,267966,11th,7,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,50,United-States,1,1,1,1
12404,20,Private,112847,HS-grad,9,Never-married,Farming-fishing,Own-child,Asian-Pac-Islander,Male,0,0,40,United-States,1,1,1,1
12411,25,,32276,Bachelors,13,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States,1,1,1,1
12414,42,Private,318255,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,1,1,1,1
12424,32,Private,390997,1st-4th,2,Never-married,Farming-fishing,Not-in-family,Other,Male,0,0,50,Mexico,1,1,1,1
12425,55,Private,102058,10th,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,1,1,1,1
12426,19,Private,247298,12th,8,Married-spouse-absent,Other-service,Own-child,Other,Female,0,0,20,United-States,1,1,1,1
12434,23,Private,163870,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,1,1,1,1
12439,44,Self-emp-inc,181762,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,0,1,1,0
12440,31,Self-emp-not-inc,340880,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,United-States,0,1,0,0
12443,28,Private,215014,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,1,1,1,1
12454,42,Private,30824,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,2354,0,16,United-States,1,1,1,1
12458,60,Private,140544,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,1,1,1,1
12484,27,State-gov,106721,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,1,1,1,1
12492,82,,52921,Some-college,10,Widowed,,Not-in-family,Amer-Indian-Eskimo,Male,0,0,3,United-States,1,1,1,1
12503,31,Private,181091,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,1,1,1,1
12504,28,Private,200515,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,35,United-States,1,1,1,1
12505,42,Private,160893,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,23,United-States,1,1,1,1
12509,36,Private,193855,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1,1,1,1
12512,46,Private,85109,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1628,40,United-States,1,0,1,1
12514,34,Private,120959,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,1,1,1,1
12521,39,Private,305597,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1,1,1,1
12522,33,Private,141841,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,5178,0,40,United-States,0,0,0,0
12529,65,Private,172510,Some-college,10,Widowed,Prof-specialty,Not-in-family,White,Female,1848,0,20,Hungary,1,1,1,1
12537,62,Private,29828,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,1,1,1,1
12557,34,Private,191834,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,0,1,1,1
12558,29,Private,420054,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,1,1,1,1
12571,29,Private,108574,Assoc-voc,11,Never-married,Priv-house-serv,Own-child,White,Female,0,0,40,United-States,1,1,1,1
12580,65,Private,170012,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,34,United-States,1,0,0,1
12583,35,Private,261241,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,1741,60,United-States,1,1,1,1
12584,42,Federal-gov,108183,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,1902,40,South,0,0,0,0
12588,22,Private,151888,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,1,1,1,1
12591,56,Private,92444,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,50,United-States,1,1,1,0
12594,44,State-gov,154176,Some-college,10,Divorced,Adm-clerical,Not-in-family,Black,Female,0,1590,40,United-States,1,1,1,1
12599,49,Private,176814,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,5178,0,40,United-States,0,0,0,0
12604,46,Private,332884,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,65,United-States,0,0,0,0
12613,21,Private,88926,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,10,United-States,1,1,1,1
12616,49,Private,232586,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1,1,1,1
12619,40,Private,408229,1st-4th,2,Never-married,Other-service,Not-in-family,White,Male,0,0,45,El-Salvador,1,1,1,1
12629,48,Federal-gov,96854,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,30,United-States,1,1,1,1
12637,70,Self-emp-inc,131699,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,55,United-States,0,1,1,1
12663,48,Private,76017,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,0,0,25,United-States,1,1,1,1
12678,17,Private,151141,12th,8,Never-married,Sales,Own-child,White,Male,0,0,20,United-States,1,1,1,1
12686,63,Private,187919,11th,7,Married-civ-spouse,Other-service,Husband,White,Male,0,0,30,United-States,1,1,1,1
12692,48,Local-gov,102076,Bachelors,13,Never-married,Adm-clerical,Unmarried,White,Female,0,0,35,United-States,1,1,1,1
12701,49,Private,228583,HS-grad,9,Divorced,Other-service,Unmarried,White,Male,0,0,40,Columbia,1,1,1,1
12714,47,State-gov,54887,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0,0,0,0
12717,58,Private,183870,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,1,1,1,1
12725,39,Private,191342,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,1,1,0,1
12730,44,Self-emp-inc,311357,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,0,0,0,0
12736,58,Private,119386,Assoc-voc,11,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,60,United-States,1,1,1,1
12741,36,Private,361888,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,1,1,1,1
12745,39,Private,306646,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,3103,0,50,United-States,0,0,1,0
12753,55,Private,171015,HS-grad,9,Widowed,Sales,Unmarried,White,Female,0,0,40,United-States,1,1,1,1
12758,47,Private,121836,Masters,14,Married-civ-spouse,Adm-clerical,Wife,White,Female,7688,0,38,United-States,0,0,0,0
12761,21,Private,329530,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Mexico,1,1,1,1
12785,25,Private,120238,HS-grad,9,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,Male,0,0,40,Poland,1,1,1,1
12793,33,Private,236396,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,1902,55,United-States,0,0,0,0
12796,41,Private,38397,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,1,1,1,1
12799,52,Private,286342,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,38,United-States,1,1,1,1
12809,44,Private,279183,Some-college,10,Married-civ-spouse,Other-service,Own-child,White,Female,0,0,40,United-States,1,1,1,1
12810,47,Private,110243,11th,7,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,1,1,1,1
12822,18,Private,243240,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,37,United-States,1,1,1,1
12830,81,Private,201398,Masters,14,Widowed,Prof-specialty,Unmarried,White,Male,0,0,60,,1,1,1,1
12834,18,Private,270544,12th,8,Never-married,Adm-clerical,Own-child,White,Female,0,0,30,United-States,1,1,1,1
12844,19,Private,349620,10th,6,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States,1,1,1,1
12846,46,Private,213611,7th-8th,4,Married-spouse-absent,Priv-house-serv,Unmarried,White,Female,0,1594,24,Guatemala,1,1,1,1
12853,37,,148266,Prof-school,15,Married-civ-spouse,,Husband,White,Male,0,0,6,Mexico,1,1,1,0
12865,59,Private,333270,Masters,14,Married-civ-spouse,Craft-repair,Wife,Asian-Pac-Islander,Female,0,0,35,Philippines,1,0,0,0
12866,50,Private,231495,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,1,1,1,1
12868,46,Federal-gov,55237,Some-college,10,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States,1,1,1,0
12871,32,Private,185480,Assoc-voc,11,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,1,1,1,1
12876,38,Self-emp-inc,125324,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,80,United-States,0,0,1,0
12888,33,Self-emp-not-inc,203784,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,62,United-States,1,1,1,1
12891,51,Private,41806,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,1,1,1,1
12893,49,Local-gov,79019,Masters,14,Widowed,Prof-specialty,Unmarried,White,Female,0,0,16,United-States,1,1,1,1
12901,30,Private,182177,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,Ireland,1,1,1,1
12918,61,,198686,Assoc-acdm,12,Married-civ-spouse,,Husband,White,Male,0,0,2,United-States,1,1,1,1
12924,37,Private,48093,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,0,0,90,United-States,1,0,1,1
12929,26,Private,177147,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,6849,0,65,United-States,1,0,1,1
12933,35,Private,62669,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,0,1,1,1
12937,44,Private,157249,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,1977,50,United-States,0,0,0,0
12938,65,Private,80174,HS-grad,9,Divorced,Exec-managerial,Other-relative,White,Female,1848,0,50,United-States,1,1,1,1
12942,24,Private,216181,Assoc-voc,11,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,1,1,1,1
12944,21,Private,188535,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,44,United-States,1,1,1,1
12953,26,Private,205109,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,1,1,1,1
12963,21,Private,170108,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,1,1,1,1
12965,33,Private,192663,HS-grad,9,Separated,Sales,Not-in-family,White,Female,0,0,35,United-States,1,1,1,1
12966,23,Private,526164,Bachelors,13,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,1,1,1,1
12967,52,Self-emp-not-inc,146579,HS-grad,9,Divorced,Sales,Unmarried,Black,Male,0,0,40,United-States,1,1,1,1
12969,23,State-gov,241951,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,1,1,1,1
12973,26,Private,153078,HS-grad,9,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Male,0,0,80,,1,1,1,1
12974,40,Private,167919,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1,1,1,1
12975,90,Private,250832,10th,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1,1,1,1
12992,19,Private,187724,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,25,United-States,1,1,1,1
12997,22,Private,211798,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,1,1,1,1
12998,52,Self-emp-not-inc,123011,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,0,0,0,0
13002,26,Private,38232,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,1,1,1,1
13003,64,State-gov,277657,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,24,United-States,1,1,1,1
13006,28,Self-emp-not-inc,226198,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,1,1,1,1
13016,40,Local-gov,39581,Prof-school,15,Separated,Prof-specialty,Own-child,Black,Female,0,0,40,United-States,1,1,1,1
13021,24,Private,102323,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,1,1,1,1
13035,60,Private,181200,12th,8,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,1,1,1,1
13047,40,Self-emp-not-inc,171615,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,35,United-States,1,1,1,1
13050,19,Local-gov,202184,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,15,United-States,1,1,1,1
13062,21,Private,182117,Bachelors,13,Never-married,Other-service,Other-relative,White,Male,0,0,20,United-States,1,1,1,1
13114,44,Private,196545,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,40,United-States,0,0,0,0
13116,48,Private,174386,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,El-Salvador,0,0,0,0
13128,42,Local-gov,174575,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,5178,0,40,United-States,0,0,0,0
13130,51,Local-gov,201560,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,1,0,0,0
13133,63,Private,38352,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,1,1,1,1
13134,41,State-gov,180272,Masters,14,Never-married,Prof-specialty,Own-child,White,Female,0,0,35,United-States,1,1,1,1
13140,49,Private,218357,Assoc-voc,11,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,38,United-States,1,1,1,1
13156,34,Private,346275,11th,7,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,43,United-States,1,1,1,1
13160,30,Private,189759,Bachelors,13,Never-married,Transport-moving,Not-in-family,White,Male,4865,0,40,United-States,1,1,1,1
13170,54,Self-emp-not-inc,71344,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,0,1,0,1
13187,45,Local-gov,556652,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,1,1,1,1
13191,43,Self-emp-not-inc,170230,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,60,United-States,0,1,1,0
13204,43,Private,115562,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,42,United-States,1,0,0,0
13216,54,Private,76344,Bachelors,13,Never-married,Other-service,Not-in-family,White,Female,0,0,50,United-States,0,1,1,1
13218,36,Private,111377,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1,1,1,1
13224,46,Private,102597,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,1,1,1,1
13227,69,Private,174474,10th,6,Separated,Machine-op-inspct,Not-in-family,White,Female,0,0,28,Peru,1,1,1,1
13228,43,Private,145441,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,0,0,0,0
13241,41,Local-gov,47902,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,0,0,0,0
13247,44,Private,102085,Some-college,10,Divorced,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,1,1,1,1
13249,33,State-gov,332379,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1,1,1,1
13252,38,Private,192337,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,40,United-States,0,0,0,0
13254,29,Private,369114,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,1,1,1,1
13258,27,Private,321577,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Black,Female,0,0,40,United-States,1,1,1,1
13259,41,Private,29591,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,30,United-States,1,1,1,1
13266,40,Local-gov,370502,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Mexico,1,1,1,1
13272,36,Private,269722,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,0,0,0,0
13273,33,Self-emp-not-inc,175502,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,0,0,0,0
13283,46,Private,369538,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1,1,1,1
13291,59,Private,182062,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,5013,0,40,United-States,1,0,0,1
13294,25,Local-gov,84224,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,1,1,1,1
13304,60,Private,145995,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1,0,0,1
13310,46,Private,243743,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0,0,0,0
13315,26,Private,152855,HS-grad,9,Never-married,Exec-managerial,Own-child,Other,Female,0,0,40,Mexico,1,1,1,1
